traffic matrix input file: ./output_pipeline/mpi_ring_host64_chunks1_size16777216/mpi_ring_host64_chunks1_size16777216.cm
topology type DragonFlyPlusTopology
no_of_nodes 64
Hop latency set to 1
Switch latency set to 0.05
queue_type 8
PFC thresholds high 15 low 12
queue size threshold 64
Start connectios with a random delay of upto 200000us
endtime(us) 800000
logging traffic
logtime 1 ms
Parsed args
Logging to logout.dat
RoceSinkLoggerSampling(p=0.001 init 
Dragonfly+ with large topology type
Link latencies: 1 and switch latencies: 0.05
Flow Roce_0_1 3424 finished at 334.803 total bytes 16779672
Trigger 553 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 334.803
Flow Roce_9_10 5125 finished at 334.803 total bytes 16779672
Trigger 1111 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 334.803
Flow Roce_36_37 10228 finished at 334.803 total bytes 16779672
Trigger 2785 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 334.803
Flow Roce_27_28 8527 finished at 334.803 total bytes 16779672
Trigger 2227 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 334.803
Flow Roce_18_19 6826 finished at 334.803 total bytes 16779672
Trigger 1669 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 334.803
Flow Roce_63_0 3235 finished at 334.803 total bytes 16779672
Trigger 491 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 334.803
Flow Roce_8_9 4936 finished at 334.803 total bytes 16779672
Trigger 1049 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 334.803
Flow Roce_17_18 6637 finished at 334.803 total bytes 16779672
Trigger 1607 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 334.803
Flow Roce_26_27 8338 finished at 334.803 total bytes 16779672
Trigger 2165 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 334.803
Flow Roce_53_54 13441 finished at 334.803 total bytes 16779672
Trigger 3839 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 334.803
Flow Roce_44_45 11740 finished at 334.803 total bytes 16779672
Trigger 3281 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 334.803
Flow Roce_35_36 10039 finished at 334.803 total bytes 16779672
Trigger 2723 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 334.803
Flow Roce_4_5 3994 finished at 336.808 total bytes 16779672
Trigger 740 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 336.808
Flow Roce_13_14 5695 finished at 336.808 total bytes 16779672
Trigger 1298 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 336.808
Flow Roce_22_23 7396 finished at 336.808 total bytes 16779672
Trigger 1856 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 336.808
Flow Roce_31_32 9097 finished at 336.808 total bytes 16779672
Trigger 2414 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 336.808
Flow Roce_49_50 12499 finished at 336.808 total bytes 16779672
Trigger 3530 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 336.808
Flow Roce_40_41 10798 finished at 336.808 total bytes 16779672
Trigger 2972 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 336.808
Flow Roce_7_8 4561 finished at 336.808 total bytes 16779672
Trigger 926 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 336.808
Flow Roce_16_17 6262 finished at 336.808 total bytes 16779672
Trigger 1484 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 336.808
Flow Roce_25_26 7963 finished at 336.808 total bytes 16779672
Trigger 2042 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 336.808
Flow Roce_52_53 13066 finished at 336.808 total bytes 16779672
Trigger 3716 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 336.808
Flow Roce_43_44 11365 finished at 336.808 total bytes 16779672
Trigger 3158 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 336.808
Flow Roce_34_35 9664 finished at 336.808 total bytes 16779672
Trigger 2600 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 336.808
Flow Roce_56_57 13822 finished at 336.808 total bytes 16779672
Trigger 3964 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 336.808
Flow Roce_2_3 3616 finished at 336.808 total bytes 16779672
Trigger 616 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 336.808
Flow Roce_11_12 5317 finished at 336.808 total bytes 16779672
Trigger 1174 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 336.808
Flow Roce_20_21 7018 finished at 336.808 total bytes 16779672
Trigger 1732 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 336.808
Flow Roce_29_30 8719 finished at 336.808 total bytes 16779672
Trigger 2290 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 336.808
Flow Roce_47_48 12121 finished at 336.808 total bytes 16779672
Trigger 3406 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 336.808
Flow Roce_38_39 10420 finished at 336.808 total bytes 16779672
Trigger 2848 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 336.808
Flow Roce_62_63 2860 finished at 336.808 total bytes 16779672
Trigger 368 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 336.808
Flow Roce_5_6 4183 finished at 336.808 total bytes 16779672
Trigger 802 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 336.808
Flow Roce_14_15 5884 finished at 336.808 total bytes 16779672
Trigger 1360 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 336.808
Flow Roce_23_24 7585 finished at 336.808 total bytes 16779672
Trigger 1918 fired, 1 targets
Activate called Roce_24_25
startflow Roce_24_25 at 336.808
Flow Roce_32_33 9286 finished at 336.808 total bytes 16779672
Trigger 2476 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 336.808
Flow Roce_50_51 12688 finished at 336.808 total bytes 16779672
Trigger 3592 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 336.808
Flow Roce_41_42 10987 finished at 336.808 total bytes 16779672
Trigger 3034 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 336.808
Flow Roce_6_7 4372 finished at 336.808 total bytes 16779672
Trigger 864 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 336.808
Flow Roce_15_16 6073 finished at 336.808 total bytes 16779672
Trigger 1422 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 336.808
Flow Roce_24_25 7774 finished at 336.808 total bytes 16779672
Trigger 1980 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 336.808
Flow Roce_51_52 12877 finished at 336.808 total bytes 16779672
Trigger 3654 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 336.808
Flow Roce_42_43 11176 finished at 336.808 total bytes 16779672
Trigger 3096 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 336.808
Flow Roce_33_34 9475 finished at 336.808 total bytes 16779672
Trigger 2538 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 336.808
Flow Roce_3_4 3805 finished at 336.808 total bytes 16779672
Trigger 678 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 336.808
Flow Roce_12_13 5506 finished at 336.808 total bytes 16779672
Trigger 1236 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 336.808
Flow Roce_21_22 7207 finished at 336.808 total bytes 16779672
Trigger 1794 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 336.808
Flow Roce_30_31 8908 finished at 336.808 total bytes 16779672
Trigger 2352 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 336.808
Flow Roce_48_49 12310 finished at 336.808 total bytes 16779672
Trigger 3468 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 336.808
Flow Roce_39_40 10609 finished at 336.808 total bytes 16779672
Trigger 2910 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 336.808
Flow Roce_59_60 2107 finished at 338.814 total bytes 16779672
Trigger 121 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 338.814
Flow Roce_60_61 2296 finished at 338.814 total bytes 16779672
Trigger 183 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 338.814
Flow Roce_55_56 13633 finished at 338.908 total bytes 16779672
Trigger 3902 fired, 1 targets
Activate called Roce_56_57
startflow Roce_56_57 at 338.908
Flow Roce_1_2 3427 finished at 338.908 total bytes 16779672
Trigger 554 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 338.908
Flow Roce_10_11 5128 finished at 338.908 total bytes 16779672
Trigger 1112 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 338.908
Flow Roce_19_20 6829 finished at 338.908 total bytes 16779672
Trigger 1670 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 338.908
Flow Roce_28_29 8530 finished at 338.908 total bytes 16779672
Trigger 2228 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 338.908
Flow Roce_46_47 11932 finished at 338.908 total bytes 16779672
Trigger 3344 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 338.908
Flow Roce_37_38 10231 finished at 338.908 total bytes 16779672
Trigger 2786 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 338.908
Flow Roce_63_0 3049 finished at 338.908 total bytes 16779672
Trigger 430 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 338.908
Flow Roce_8_9 4750 finished at 338.908 total bytes 16779672
Trigger 988 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 338.908
Flow Roce_17_18 6451 finished at 338.908 total bytes 16779672
Trigger 1546 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 338.908
Flow Roce_26_27 8152 finished at 338.908 total bytes 16779672
Trigger 2104 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 338.908
Flow Roce_53_54 13255 finished at 338.908 total bytes 16779672
Trigger 3778 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 338.908
Flow Roce_44_45 11554 finished at 338.908 total bytes 16779672
Trigger 3220 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 338.908
Flow Roce_35_36 9853 finished at 338.908 total bytes 16779672
Trigger 2662 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 338.908
Flow Roce_54_55 13444 finished at 338.908 total bytes 16779672
Trigger 3840 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 338.908
Flow Roce_0_1 3238 finished at 338.908 total bytes 16779672
Trigger 492 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 338.908
Flow Roce_9_10 4939 finished at 338.908 total bytes 16779672
Trigger 1050 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 338.908
Flow Roce_18_19 6640 finished at 338.908 total bytes 16779672
Trigger 1608 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 338.908
Flow Roce_27_28 8341 finished at 338.908 total bytes 16779672
Trigger 2166 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 338.908
Flow Roce_45_46 11743 finished at 338.908 total bytes 16779672
Trigger 3282 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 338.908
Flow Roce_36_37 10042 finished at 338.908 total bytes 16779672
Trigger 2724 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 338.908
Flow Roce_57_58 13825 finished at 340.914 total bytes 16779672
Trigger 3965 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 340.914
Flow Roce_62_63 2674 finished at 340.914 total bytes 16779672
Trigger 307 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 340.914
Flow Roce_4_5 3808 finished at 340.914 total bytes 16779672
Trigger 679 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 340.914
Flow Roce_13_14 5509 finished at 340.914 total bytes 16779672
Trigger 1237 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 340.914
Flow Roce_22_23 7210 finished at 340.914 total bytes 16779672
Trigger 1795 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 340.914
Flow Roce_31_32 8911 finished at 340.914 total bytes 16779672
Trigger 2353 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 340.914
Flow Roce_49_50 12313 finished at 340.914 total bytes 16779672
Trigger 3469 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 340.914
Flow Roce_40_41 10612 finished at 340.914 total bytes 16779672
Trigger 2911 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 340.914
Flow Roce_7_8 4375 finished at 340.914 total bytes 16779672
Trigger 865 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 340.914
Flow Roce_16_17 6076 finished at 340.914 total bytes 16779672
Trigger 1423 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 340.914
Flow Roce_25_26 7777 finished at 340.914 total bytes 16779672
Trigger 1981 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 340.914
Flow Roce_52_53 12880 finished at 340.914 total bytes 16779672
Trigger 3655 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 340.914
Flow Roce_43_44 11179 finished at 340.914 total bytes 16779672
Trigger 3097 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 340.914
Flow Roce_34_35 9478 finished at 340.914 total bytes 16779672
Trigger 2539 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 340.914
Flow Roce_3_4 3619 finished at 340.914 total bytes 16779672
Trigger 617 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 340.914
Flow Roce_12_13 5320 finished at 340.914 total bytes 16779672
Trigger 1175 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 340.914
Flow Roce_21_22 7021 finished at 340.914 total bytes 16779672
Trigger 1733 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 340.914
Flow Roce_30_31 8722 finished at 340.914 total bytes 16779672
Trigger 2291 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 340.914
Flow Roce_48_49 12124 finished at 340.914 total bytes 16779672
Trigger 3407 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 340.914
Flow Roce_39_40 10423 finished at 340.914 total bytes 16779672
Trigger 2849 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 340.914
Flow Roce_6_7 4186 finished at 340.914 total bytes 16779672
Trigger 803 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 340.914
Flow Roce_15_16 5887 finished at 340.914 total bytes 16779672
Trigger 1361 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 340.914
Flow Roce_24_25 7588 finished at 340.914 total bytes 16779672
Trigger 1919 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 340.914
Flow Roce_51_52 12691 finished at 340.914 total bytes 16779672
Trigger 3593 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 340.914
Flow Roce_42_43 10990 finished at 340.914 total bytes 16779672
Trigger 3035 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 340.914
Flow Roce_33_34 9289 finished at 340.914 total bytes 16779672
Trigger 2477 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 340.914
Flow Roce_61_62 2299 finished at 342.919 total bytes 16779672
Trigger 184 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 342.919
Flow Roce_59_60 1921 finished at 342.919 total bytes 16779672
Trigger 60 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 342.919
Flow Roce_60_61 2110 finished at 342.919 total bytes 16779672
Trigger 122 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 342.919
Flow Roce_55_56 13447 finished at 343.014 total bytes 16779672
Trigger 3841 fired, 1 targets
Activate called Roce_56_57
startflow Roce_56_57 at 343.014
Flow Roce_1_2 3241 finished at 343.014 total bytes 16779672
Trigger 493 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 343.014
Flow Roce_10_11 4942 finished at 343.014 total bytes 16779672
Trigger 1051 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 343.014
Flow Roce_19_20 6643 finished at 343.014 total bytes 16779672
Trigger 1609 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 343.014
Flow Roce_28_29 8344 finished at 343.014 total bytes 16779672
Trigger 2167 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 343.014
Flow Roce_46_47 11746 finished at 343.014 total bytes 16779672
Trigger 3283 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 343.014
Flow Roce_37_38 10045 finished at 343.014 total bytes 16779672
Trigger 2725 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 343.014
Flow Roce_9_10 4753 finished at 343.014 total bytes 16779672
Trigger 989 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 343.014
Flow Roce_18_19 6454 finished at 343.014 total bytes 16779672
Trigger 1547 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 343.014
Flow Roce_27_28 8155 finished at 343.014 total bytes 16779672
Trigger 2105 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 343.014
Flow Roce_45_46 11557 finished at 343.014 total bytes 16779672
Trigger 3221 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 343.014
Flow Roce_36_37 9856 finished at 343.014 total bytes 16779672
Trigger 2663 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 343.014
Flow Roce_0_1 3052 finished at 343.014 total bytes 16779672
Trigger 431 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 343.014
Flow Roce_54_55 13258 finished at 343.014 total bytes 16779672
Trigger 3779 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 343.014
Flow Roce_58_59 13828 finished at 345.019 total bytes 16779672
Trigger 3966 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 345.019
Flow Roce_62_63 2488 finished at 345.019 total bytes 16779672
Trigger 246 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 345.019
Flow Roce_4_5 3622 finished at 345.019 total bytes 16779672
Trigger 618 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 345.019
Flow Roce_13_14 5323 finished at 345.019 total bytes 16779672
Trigger 1176 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 345.019
Flow Roce_22_23 7024 finished at 345.019 total bytes 16779672
Trigger 1734 fired, 1 targets
Activate called Roce_23_24
